Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
Electricity - OTHF - Nevada Power Company,4ee470ea-3d57-3b9e-86f1-cd25ddd511e7,1,MJ,3.88E-21,2.25E-23,5.85E-25,0,3.28E-22,1.32E-23,1.32E-23,1.32E-23
Electricity - SOLAR - South Carolina Electric & Gas Company,65449d6f-60aa-377f-afac-02d72c16d0ad,1,MJ,0.311870262,0.000900916,7.36E-05,6.36E-09,0.015128578,0.286071935,0.000663244,8.81E-07
Electricity - SOLAR - El Paso Electric Company,20ab6e5b-c9ce-35e1-96d0-8d30e1406ab2,1,MJ,0.002774186,8.92E-06,5.21E-07,6.76E-11,0.000142434,0.002554965,6.61E-06,1.07E-08
Electricity - WIND - Idaho Power Company,93519fed-0562-3171-ac3b-7ddd09c809a3,1,MJ,0.008730544,2.44E-05,1.50E-05,4.85E-12,0.000265482,0.008158191,1.91E-05,2.73E-08
Electricity - SOLAR - Public Service Company of Colorado,581c92a4-16a3-3cb5-a67b-f8cbb1a59f43,1,MJ,0.007607019,2.20E-05,1.79E-06,1.54E-10,0.000368184,0.006977855,1.62E-05,2.14E-08
Electricity - SOLAR - ISO-NE,61e61a66-c44f-3199-adbd-2e8eb658cd7c,1,MJ,0.012493314,3.61E-05,2.97E-06,2.57E-10,0.000609656,0.011461064,2.66E-05,3.59E-08
Electricity - WIND - Salt River Project Agricultural Improvement and Power District,d66e0e2c-0522-3d30-b0e2-0d1af159bc30,1,MJ,0.010819586,3.03E-05,2.00E-05,5.95E-12,0.000328035,0.010115867,2.36E-05,3.68E-08
Electricity - SOLAR - Duke Energy Progress East,b001e77a-2477-3133-82c5-06648c008169,1,MJ,0.007695623,2.31E-05,1.68E-06,1.69E-10,0.000381955,0.007069584,1.71E-05,2.48E-08
Electricity - OTHF - Western Area Power Administration - Rocky Mountain Region,a30d627d-eabf-3bb1-b0d1-9cafa50ea534,1,MJ,3.06E-21,1.77E-23,4.61E-25,0,2.58E-22,1.04E-23,1.04E-23,1.04E-23
Electricity - OIL - NorthWestern Corporation,815f425f-8aed-33c5-9a8f-c36bd0c290b3,1,MJ,0.585518745,0.005987813,9.31E-05,2.15E-10,0.050894584,0.567386271,0.000610431,3.69E-06
Electricity - WIND - Western Area Power Administration - Rocky Mountain Region,b4c37a61-5e15-30d1-b7fe-afc98975e1d0,1,MJ,0.009413002,2.61E-05,1.63E-05,4.38E-12,0.000284237,0.008806598,2.05E-05,3.05E-08
Electricity - OIL - Public Service Company of New Mexico,d19fcac9-e250-3ac0-9bb0-04029268cf2d,1,MJ,15.00868833,0.046889304,0.041879414,3.29E-06,0.997257054,13.08977885,0.050596897,0.000411453
"Electricity - SOLAR - Midcontinent Independent System Operator, Inc.",3d9c40e8-9296-3dad-be0b-62f4a16a0042,1,MJ,0.017204177,5.01E-05,4.01E-06,3.57E-10,0.000838528,0.015786475,3.68E-05,5.02E-08
Electricity - SOLAR - Balancing Authority of Northern California,303583a7-f5e4-3c69-a671-ecec9faa03ef,1,MJ,0.003977929,1.20E-05,8.54E-07,8.70E-11,0.000197694,0.003656243,8.88E-06,1.31E-08
Electricity - SOLAR - Idaho Power Company,f72228fa-ce0a-325f-abdf-c8a6eb95964c,1,MJ,0.053659168,0.000155102,1.27E-05,1.09E-09,0.002599901,0.04921764,0.000114214,1.51E-07
Electricity - WIND - El Paso Electric Company,22e991b2-93da-360a-9d59-9be3aff6845f,1,MJ,0.010598905,2.91E-05,2.09E-05,4.30E-12,0.000317089,0.00992506,2.29E-05,3.78E-08
Electricity - SOLAR - PacifiCorp East,72cf115f-679a-3927-bd35-48d620da4547,1,MJ,0.007441053,2.15E-05,1.75E-06,1.51E-10,0.000359931,0.00682546,1.58E-05,2.09E-08
Electricity - OIL - Nevada Power Company,93a80141-c0f1-3ca2-84b1-19593dee2106,1,MJ,0.545043557,0.003926591,0.000854305,5.33E-08,0.114982631,0.495065239,0.001469591,9.22E-06
"Electricity - SOLAR - Duke Energy Florida, Inc.",e26837be-5875-3706-8fe0-eab6e1b3c520,1,MJ,0.015926133,4.71E-05,3.59E-06,3.39E-10,0.000783166,0.014622504,3.48E-05,4.89E-08
"Electricity - SOLAR - PJM Interconnection, LLC",3e49a20b-f854-3f24-8d13-5196cf29ded9,1,MJ,0.010825422,0.00243282,0.000153949,2.28E-10,0.004018636,0.009936399,2.34E-05,3.24E-08
Electricity - SOLARTHERMAL - California Independent System Operator,dbfe366e-7421-3bc2-ae89-a80329eaa30c,1,MJ,0.027323595,0.000155315,2.23E-05,1.97E-12,0.184134825,0.025810351,5.35E-05,5.22E-08
"Electricity - WIND - PJM Interconnection, LLC",e507a064-1d4b-3b65-a20b-f9ecdae10def,1,MJ,0.008649365,2.41E-05,1.63E-05,4.08E-12,0.000261302,0.008092742,1.88E-05,3.01E-08
Electricity - SOLAR - JEA,852ccb2c-9de3-3aa7-8f54-d7a3f74a8db1,1,MJ,0.006264392,2.20E-05,9.03E-07,1.78E-10,0.000340224,0.005789956,1.64E-05,3.07E-08
Electricity - SOLAR - Arizona Public Service Company,e568af3b-1916-309c-98ce-b3205df5cb32,1,MJ,0.003057948,8.90E-06,7.12E-07,6.24E-11,0.00014827,0.002805896,6.56E-06,8.76E-09
Electricity - WIND - PacifiCorp West,8795c938-7cb3-3708-b176-2ba4953c6d7a,1,MJ,0.009646461,2.70E-05,1.70E-05,4.92E-12,0.000292833,0.009019945,2.11E-05,3.18E-08
Electricity - SOLAR - South Carolina Public Service Authority,38896fe1-497b-306b-8bad-fbc5fa8698a4,1,MJ,0.006960702,2.01E-05,1.64E-06,1.41E-10,0.000337904,0.006386395,1.48E-05,1.98E-08
"Electricity - WIND - NaturEner Power Watch, LLC (GWA)",233a4cf3-6a35-34a2-9377-760b26502a82,1,MJ,0.006915525,1.95E-05,1.26E-05,3.60E-12,0.000211164,0.006464436,1.52E-05,2.34E-08
Electricity - SOLAR - Southwest Power Pool,74a81b78-f973-3640-8b98-33ecf830b528,1,MJ,0.011461594,3.31E-05,2.70E-06,2.32E-10,0.000554369,0.010514259,2.44E-05,3.22E-08
Electricity - WIND - PacifiCorp East,69e613fc-5f28-30cc-9b0c-30429852198c,1,MJ,0.006691163,1.89E-05,1.10E-05,3.63E-12,0.000203747,0.006254979,1.47E-05,2.13E-08
"Electricity - OTHF - Midcontinent Independent System Operator, Inc.",7332841a-bbfe-3f64-9ef8-bd21971a5b6e,1,MJ,8.29E-22,0.004855076,0.000166106,1.93E-35,0.064494001,2.83E-24,2.82E-24,2.82E-24
Electricity - OIL - Florida Power & Light Co.,bb66a596-83c4-3f0c-bdd3-4929c0ebe540,1,MJ,0.629593861,0.003069557,0.001041835,7.55E-08,0.067595689,0.576571553,0.001460479,1.17E-05
Electricity - SOLAR - Nevada Power Company,6ce5fe5e-489b-39b5-9250-79f7a6115798,1,MJ,0.006789024,2.15E-05,1.33E-06,1.61E-10,0.000345403,0.006248408,1.59E-05,2.52E-08
Electricity - OIL - El Paso Electric Company,f42bc726-eb4d-354d-a8c4-856f860ca433,1,MJ,0.511805348,0.004000433,0.000730186,4.25E-08,0.118436146,0.465071965,0.001412844,7.84E-06
Electricity - SOLAR - Duke Energy Carolinas,ce2f3242-f92a-386a-beb9-0841f682f6c7,1,MJ,0.009899017,2.89E-05,2.30E-06,2.05E-10,0.000482933,0.009083435,2.13E-05,2.89E-08
"Electricity - WIND - Associated Electric Cooperative, Inc.",0500cdc9-aa26-3046-845c-b423dd6b8aa6,1,MJ,0.008013042,2.21E-05,1.56E-05,3.62E-12,0.000240635,0.007500661,1.74E-05,2.85E-08
Electricity - SOLAR - Florida Municipal Power Pool,27f46371-75ab-30d9-b19e-42f6d9eb3942,1,MJ,0.010519133,3.04E-05,2.48E-06,2.14E-10,0.000510287,0.009649787,2.24E-05,2.98E-08
Electricity - WIND - NorthWestern Corporation,37aa97f1-0eb3-3295-acd9-814c0412e1e6,1,MJ,0.008121998,2.28E-05,1.32E-05,4.26E-12,0.000247759,0.007590738,1.78E-05,2.50E-08
Electricity - WIND - ISO-NE,98f79bbb-bc1c-3ce6-806d-3108fc991997,1,MJ,0.015737137,4.38E-05,2.77E-05,8.50E-12,0.000476107,0.014713598,3.43E-05,5.10E-08
Electricity - SOLAR - Florida Power & Light Co.,c083b0a7-386c-3a2e-bd82-06bfa2017ea9,1,MJ,0.006861394,2.01E-05,1.58E-06,1.43E-10,0.000334608,0.006296985,1.48E-05,2.02E-08
Electricity - WIND - Western Area Power Administration - Upper Great Plains West,620eb46e-779c-3e2c-8735-fd596a3489a9,1,MJ,0.007534878,2.14E-05,1.12E-05,4.68E-12,0.000231246,0.007034837,1.66E-05,2.12E-08
"Electricity - WIND - Puget Sound Energy, Inc.",97a1c572-6f92-3d79-a4ec-73170d62580d,1,MJ,0.022848882,6.44E-05,4.27E-05,1.36E-11,0.000695429,0.021358402,5.00E-05,8.01E-08
"Electricity - OIL - Duke Energy Florida, Inc.",7a4523c1-7b2f-321f-8e86-93d1e7c7ff3f,1,MJ,0.721407361,0.00315486,0.000946981,6.84E-08,0.063372366,0.659893767,0.001793681,1.17E-05
"Electricity - OTHF - PJM Interconnection, LLC",5672fd90-c9d0-340b-ac2a-409ca8e243ca,1,MJ,1.21E-21,6.98E-24,1.82E-25,0,1.02E-22,4.10E-24,4.10E-24,4.10E-24
Electricity - SOLAR - Portland General Electric Company,82f2b275-2e5c-3b72-b506-115cd28c41d1,1,MJ,0.009906237,2.86E-05,2.33E-06,1.99E-10,0.000480924,0.009091436,2.10E-05,2.83E-08
Electricity - OIL - Duke Energy Progress East,dacf1e78-b58d-3c90-a9f8-9abbbe4f1dd7,1,MJ,0.361154894,0.003469015,0.000379243,1.56E-08,0.105307781,0.336743194,0.000764919,4.21E-06
Electricity - WIND - Public Service Company of New Mexico,5faa94f1-a42f-302a-a2ac-84fa0c664f34,1,MJ,0.005691847,1.64E-05,5.90E-06,3.77E-12,0.000173597,0.005318726,1.25E-05,1.50E-08
Electricity - OTHF - Los Angeles Department of Water and Power,345f8bc7-16e1-3c92-a721-6be7f06d32b2,1,MJ,5.20E-22,3.01E-24,7.84E-26,0,4.39E-23,1.77E-24,1.77E-24,1.77E-24
"Electricity - SOLAR - Electric Reliability Council of Texas, Inc.",9cddffa0-e76d-3796-9fa7-5da2786ded16,1,MJ,0.008674555,2.54E-05,2.00E-06,1.81E-10,0.000422999,0.007959849,1.87E-05,2.54E-08
Electricity - SOLAR - Imperial Irrigation District,fea76686-82ba-357e-b378-4d07a91c2f88,1,MJ,0.003021932,9.41E-06,6.13E-07,6.98E-11,0.00015244,0.002779689,6.96E-06,1.07E-08
Electricity - WIND - Public Service Company of Colorado,95019cce-e8a7-3e81-93f4-b7742b666aad,1,MJ,0.006353131,0.000156917,2.05E-05,1.13E-11,0.003653826,0.005942103,1.39E-05,2.30E-08
Electricity - WIND - California Independent System Operator,b54aca18-8060-3017-a5a6-5a06b1df6b2f,1,MJ,0.009483821,2.67E-05,1.44E-05,4.99E-12,0.000289606,0.008865103,2.09E-05,2.80E-08
Electricity - OTHF - PacifiCorp East,f2c9e2c2-a175-39a6-9da5-b1e1fa406bc4,1,MJ,2.26E-21,1.31E-23,3.41E-25,0,1.91E-22,7.69E-24,7.69E-24,7.69E-24
Electricity - SOLAR - Southwestern Power Administration,58133a0f-d6c1-3d1a-963e-c5255bede732,1,MJ,0.00452363,1.59E-05,6.52E-07,1.29E-10,0.000245851,0.004181065,1.18E-05,2.22E-08
Electricity - SOLAR - Salt River Project Agricultural Improvement and Power District,059b9269-3957-3b50-9e87-b90d1cee97c1,1,MJ,0.003565369,1.06E-05,8.05E-07,7.51E-11,0.000174399,0.003273142,7.78E-06,1.08E-08
Electricity - OIL - Western Area Power Administration - Rocky Mountain Region,7988a028-371b-38e2-9238-795ca780827d,1,MJ,0.646688494,0.002881424,0.000961639,7.19E-08,0.060497606,0.59103251,0.001566656,1.17E-05
Electricity - WIND - New York Independent System Operator,3e0a2765-24be-300a-b616-cbbef83c2ff7,1,MJ,0.010071351,2.80E-05,1.89E-05,4.80E-12,0.000304477,0.009422291,2.20E-05,3.49E-08
Electricity - SOLAR - PacifiCorp West,cc4b7254-7088-3339-95ef-41f5405fcd1f,1,MJ,0.010446277,3.02E-05,2.46E-06,2.11E-10,0.000506654,0.009584764,2.22E-05,2.97E-08
Electricity - WIND - Southwestern Power Administration,89c855f0-534b-3269-8234-5512dcd3a023,1,MJ,0.004795948,1.29E-05,1.07E-05,1.89E-12,0.000140641,0.004497563,1.01E-05,1.83E-08
Electricity - OTHF - Idaho Power Company,af017cb4-e5f8-361a-a7b6-6e9167374588,1,MJ,1.26E-21,7.26E-24,1.89E-25,0,1.06E-22,4.27E-24,4.27E-24,4.27E-24
Electricity - SOLAR - Western Area Power Administration - Desert Southwest Region,405d6de9-ec58-37f1-9869-9cea2ac9d131,1,MJ,0.014235982,4.12E-05,3.35E-06,2.87E-10,0.000687811,0.0130594,3.03E-05,3.99E-08
Electricity - SOLAR - Bonneville Power Administration,33ca1950-1c42-3448-a6a2-e63c9ca17df5,1,MJ,0.005414559,1.56E-05,1.28E-06,1.10E-10,0.000262544,0.004967277,1.15E-05,1.53E-08
Electricity - WIND - Nevada Power Company,0a52fdfe-e9b4-35b0-add7-2c589d1a065b,1,MJ,0.009469327,2.60E-05,1.95E-05,4.10E-12,0.000282078,0.008869839,2.03E-05,3.56E-08
"Electricity - SOLAR - Southern Company Services, Inc. - Trans",1e375948-468c-3aa9-b187-294121e8f0d5,1,MJ,0.013225647,4.04E-05,2.80E-06,2.99E-10,0.000661907,0.01215502,2.99E-05,4.46E-08
Electricity - WIND - Southwest Power Pool,166c74a3-1c8d-3772-a92f-be2a45360720,1,MJ,0.007072864,1.95E-05,1.36E-05,3.10E-12,0.000212761,0.006621908,1.53E-05,2.51E-08
Electricity - SOLARTHERMAL - Nevada Power Company,b406023d-5c38-3b2b-a486-4931d65dbce0,1,MJ,0.036038854,0.000357404,5.80E-05,2.47E-12,0.518769816,0.035741116,1.05E-05,1.22E-08
Electricity - OTHF - Southwest Power Pool,0a985b6b-6116-3a80-ac04-7c3c33eef81a,1,MJ,7.50E-22,4.33E-24,1.13E-25,0,6.32E-23,2.55E-24,2.55E-24,2.55E-24
Electricity - OTHF - Duke Energy Progress East,1135257b-dfea-32af-9de0-9b2e06dc5eb8,1,MJ,2.80E-22,1.62E-24,4.22E-26,0,2.36E-23,9.53E-25,9.53E-25,9.53E-25
Electricity - SOLAR - Tampa Electric Company,cb44fafe-0b28-37b4-a46b-6e9101727fa9,1,MJ,0.006652492,1.92E-05,1.57E-06,1.34E-10,0.000322968,0.00610423,1.41E-05,1.90E-08
"Electricity - OIL - Electric Reliability Council of Texas, Inc.",bf0553ef-291e-36ec-a4da-26b52eb3ac28,1,MJ,0.372860258,0.00364012,0.000496276,2.46E-08,0.110198767,0.347417683,0.000754841,5.15E-06
Electricity - OIL - Southwestern Power Administration,9645b753-5994-3f18-9a07-3e4206aad7ef,1,MJ,0.29045119,0.003240007,0.00028963,9.11E-09,0.100094133,0.27285123,0.000559518,3.14E-06
Electricity - SOLAR - New York Independent System Operator,db15fc47-2074-34a4-9956-ea927722ee3b,1,MJ,0.01233901,3.57E-05,2.90E-06,2.53E-10,0.000600257,0.011320369,2.63E-05,3.54E-08
"Electricity - WIND - Electric Reliability Council of Texas, Inc.",72d8e4f8-88e3-319b-a78b-3a4a38401510,1,MJ,0.007162742,1.99E-05,1.35E-05,3.30E-12,0.000215037,0.006705457,1.55E-05,2.54E-08
"Electricity - OTHF - Electric Reliability Council of Texas, Inc.",1aa05ad9-41db-32ff-b5df-463e9b035484,1,MJ,1.01E-21,5.85E-24,1.52E-25,0,8.54E-23,3.44E-24,3.44E-24,3.44E-24
Electricity - SOLAR - Tucson Electric Power,a56ed245-05ad-3918-9b86-ac4d49d6cd89,1,MJ,0.003348598,9.97E-06,7.47E-07,7.10E-11,0.000164293,0.003075335,7.34E-06,1.03E-08
Electricity - SOLAR - Public Service Company of New Mexico,59f3da70-f36a-3d93-93c6-84605c4e75f2,1,MJ,0.002983822,9.46E-06,5.77E-07,7.06E-11,0.000152098,0.002747358,7.00E-06,1.12E-08
"Electricity - NUCLEAR - Southern Company Services, Inc. - Trans",81922e38-f9d3-3e54-9479-da96c36f1773,1,MJ,0.00491917,6.63E-05,5.95E-06,1.13E-12,0.000560646,0.003587522,4.22E-05,2.18E-07
"Electricity - HYDRO - Southern Company Services, Inc. - Trans",371a19cd-bac7-31a0-af8d-1a0674101aa2,1,MJ,0.007815102,0.000163183,1.03E-05,0,0.00155345,0.00678063,3.69E-05,1.95E-24
Electricity - HYDRO - ISO-NE,984db75f-d3d6-3fcc-bada-1c38cd6288e6,1,MJ,0.003604491,2.24E-06,1.75E-07,1.98E-12,7.61E-05,0.003513333,3.21E-06,3.76E-09
"Electricity - OFSL - Midcontinent Independent System Operator, Inc.",86d8dcb3-1ab4-37ff-aa72-bf0b819298de,1,MJ,0.608106827,0.010518128,0.000634013,5.47E-10,0.279947545,0.605867747,1.51E-05,6.84E-06
Electricity - MIXED - Tennessee Valley Authority,4aed2a31-59de-35d3-86c6-1f6f1392561e,1,MJ,0.310585169,0.000547523,1.61E-05,6.60E-09,0.005541009,0.302640054,0.000234172,4.99E-06
"Electricity - OIL - Southern Company Services, Inc. - Trans",0c120019-87b8-3e2c-aaef-07f0dcee465f,1,MJ,0.608412056,0.003410589,0.000563996,3.49E-08,0.077464337,0.566294839,0.001280398,7.87E-06
Electricity - HYDRO - South Carolina Electric & Gas Company,aac6fb49-34b7-3217-a6d5-3c7376101eca,1,MJ,0.083185123,7.55E-24,1.97E-25,0,4.39E-06,0.074644113,0.000305036,4.44E-24
Electricity - HYDRO - Idaho Power Company,c66a4643-2788-3eec-9bc0-d4880f424e64,1,MJ,0.002190963,3.30E-24,8.60E-26,0,4.08E-08,0.002111567,2.84E-06,1.94E-24
"Electricity - HYDRO - Duke Energy Florida, Inc.",dcff2595-fd29-3f32-9b8a-491be66dc3e2,1,MJ,0.089215493,2.27E-23,5.91E-25,0,7.39E-06,0.074830692,0.000513743,1.33E-23
Electricity - MIXED - Western Area Power Administration - Desert Southwest Region,f02e2cd5-b143-3b5c-a551-fbccc8658416,1,MJ,0.315872198,0.000735611,4.10E-05,7.55E-09,0.019520194,0.306388083,0.000291877,4.75E-06
Electricity - OIL - Duke Energy Carolinas,1c4166fe-0fa7-35a5-aee8-bcc90e72c523,1,MJ,0.363510725,0.003552315,0.000365275,1.40E-08,0.109249901,0.33794294,0.00081437,4.07E-06
Electricity - HYDRO - Western Area Power Administration - Desert Southwest Region,af3ba512-1e68-31a2-ac7f-f02237db1eb8,1,MJ,0.01103363,6.61E-25,1.72E-26,0,8.81E-07,0.009317822,6.13E-05,3.89E-25
Electricity - HYDRO - Southwestern Power Administration,89548db5-b99d-348a-a263-e9fc0bc7ea9d,1,MJ,0.017398824,1.84E-24,4.80E-26,0,1.08E-06,0.015286523,7.54E-05,1.08E-24
"Electricity - HYDRO - Puget Sound Energy, Inc.",5fcdb834-bf3d-3b8f-bd6c-0a32ad47de4f,1,MJ,0.001278425,3.71E-24,9.65E-26,0,7.49E-09,0.001263842,5.21E-07,2.18E-24
"Electricity - HYDRO - Public Utility District No. 2 of Grant County, Washington",a7dd11cb-188c-3237-ae65-d38d46576803,1,MJ,0.001023123,2.65E-25,6.90E-27,0,6.29E-09,0.001010871,4.38E-07,1.56E-25
Electricity - HYDRO - Avista Corporation,9acef2b9-8236-3834-bb5b-04f608c64c46,1,MJ,0.001588689,1.45E-24,3.78E-26,0,1.10E-08,0.001567234,7.66E-07,8.53E-25
Electricity - HYDRO - Seattle City Light,eb6f1542-610b-3def-b97a-15ab653a17ea,1,MJ,0.000440293,4.23E-25,1.10E-26,0,2.40E-09,0.000435627,1.67E-07,2.49E-25
Electricity - NUCLEAR - Southwest Power Pool,b7dfe666-389b-3c1c-8b69-555847e4e362,1,MJ,0.00491917,6.64E-05,5.96E-06,1.13E-12,0.000563816,0.003587522,4.22E-05,2.18E-07
Electricity - HYDRO - South Carolina Public Service Authority,70d4471c-ae85-3809-ad6e-21b01412a219,1,MJ,0.023992706,8.60E-07,5.17E-08,1.42E-35,2.34E-05,0.018820059,0.000184737,1.92E-24
Electricity - HYDRO - Southeastern Power Administration,eb841027-b6f6-301f-924b-3bdd38ee58d2,1,MJ,1.75E-22,1.01E-24,2.64E-26,0,1.48E-23,5.95E-25,5.95E-25,5.95E-25
Electricity - NUCLEAR - Bonneville Power Administration,25be8265-e7a7-389c-8cf5-afe55db05881,1,MJ,0.00491917,6.61E-05,5.93E-06,1.13E-12,0.000556082,0.003587522,4.22E-05,2.18E-07
"Electricity - MIXED - Duke Energy Florida, Inc.",3d430bf9-aa43-3b49-bbba-a0036a7803a5,1,MJ,0.475260033,0.000832087,5.28E-05,3.73E-10,0.026045322,0.462650011,0.000267805,1.91E-05
"Electricity - NUCLEAR - Electric Reliability Council of Texas, Inc.",bf7488fc-1aec-397b-a9f1-676acbc47858,1,MJ,0.00491917,6.65E-05,5.96E-06,1.13E-12,0.000566952,0.003587522,4.22E-05,2.18E-07
Electricity - HYDRO - Public Service Company of Colorado,87ec794f-b11a-36a9-aa00-9f971ae93952,1,MJ,0.004775206,3.49E-23,9.10E-25,0,5.58E-08,0.004666597,3.88E-06,2.06E-23
Electricity - MIXED - Gainesville Regional Utilities,988d63d2-217c-3afc-9aca-fc3adcc94709,1,MJ,0.302718049,0.000493222,3.01E-05,4.89E-09,0.012796991,0.294982388,0.000239645,3.54E-06
Electricity - HYDRO - PUD No. 1 of Douglas County,73778a72-9e70-391a-b058-0c5ca7a94a98,1,MJ,0.000193103,1.09E-25,2.85E-27,0,1.17E-09,0.000190825,8.13E-08,6.43E-26
Electricity - HYDRO - Duke Energy Progress East,948d2056-c975-3618-8880-fb174d5adf5c,1,MJ,0.002094745,4.35E-06,1.52E-06,1.12E-10,8.69E-05,0.001964333,4.01E-06,1.81E-08
Electricity - HYDRO - California Independent System Operator,4cec1d7d-8511-3137-866b-a31c1bbfc84f,1,MJ,0.001492844,4.00E-24,1.04E-25,0,6.72E-08,0.001362022,4.67E-06,2.35E-24
Electricity - MIXED - Nevada Power Company,23b5c015-c680-3966-9ba6-13bda0179e2c,1,MJ,0.260930692,0.000922497,2.86E-05,6.27E-09,0.011632704,0.253225697,0.000229248,4.38E-06
Electricity - MIXED - Imperial Irrigation District,faac252c-e23b-39e9-8c65-11bba39dd8f1,1,MJ,0.400289074,0.001332981,0.000220904,1.27E-08,0.037334889,0.34771648,0.001793345,3.15E-06
"Electricity - MIXED - Electric Reliability Council of Texas, Inc.",e3b20b0c-af22-3626-bd9a-044475646f5f,1,MJ,0.300076975,0.001170082,2.99E-05,5.62E-09,0.013443653,0.29221601,0.000236993,4.46E-06
"Electricity - HYDRO - Associated Electric Cooperative, Inc.",eb70ae86-06c3-3517-9d5f-ca1b2e26b707,1,MJ,0.009867565,1.10E-23,2.87E-25,0,3.92E-07,0.009104616,2.72E-05,6.48E-24
Electricity - MIXED - Tampa Electric Company,0b059aed-1f09-38bf-8997-f2f200c7bb53,1,MJ,0.316747927,0.000727088,3.03E-05,4.00E-09,0.012857978,0.302330883,0.000465516,5.01E-06
"Electricity - HYDRO - Midcontinent Independent System Operator, Inc.",bf18a68a-9b8f-36d3-b2e1-64e281678876,1,MJ,0.007243394,1.57E-06,2.03E-07,8.89E-12,1.93E-05,0.006044024,4.28E-05,1.24E-09
Electricity - MIXED - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,73d2b3a0-7ce3-3492-8224-8910e5e3ad81,1,MJ,0.277645418,0.000333586,1.89E-05,3.25E-09,0.006320325,0.26861893,0.000280252,4.20E-06
Electricity - MIXED - Florida Municipal Power Pool,bd0a27a1-55ed-3ade-bd36-24b7483dce72,1,MJ,0.230488956,0.000355996,1.75E-05,3.52E-09,0.007459498,0.21989231,0.000348376,3.04E-06
Electricity - HYDRO - Duke Energy Carolinas,1e25efe6-388c-3445-9352-9a755972b091,1,MJ,0.005102198,4.35E-07,4.88E-08,2.05E-12,1.36E-05,0.004538614,2.01E-05,5.25E-10
Electricity - MIXED - PacifiCorp East,2e2dbe95-cd00-3b8b-b751-e3444da1863d,1,MJ,0.222372301,0.001138573,5.19E-05,1.09E-10,0.028175342,0.213447049,0.000300483,1.88E-06
Electricity - NUCLEAR - Florida Power & Light Co.,8676a444-c125-3ca1-8c58-a37658cbe257,1,MJ,0.00491917,6.63E-05,5.95E-06,1.13E-12,0.0005614,0.003587522,4.22E-05,2.18E-07
Electricity - NUCLEAR - Duke Energy Progress East,c3af047e-9939-3aab-bf30-ad491b0acc91,1,MJ,0.00491917,6.72E-05,6.00E-06,1.13E-12,0.000582195,0.003587522,4.22E-05,2.18E-07
Electricity - HYDRO - PacifiCorp East,f4e32f1d-8bac-3025-bcf7-169ab8393f4d,1,MJ,0.003806893,2.66E-23,6.92E-25,0,5.96E-08,0.003690822,4.15E-06,1.56E-23
Electricity - HYDRO - Nevada Power Company,a3ec4830-9b1d-34ab-8781-c79fa8090aef,1,MJ,0.06822455,5.75E-23,1.50E-24,0,3.61E-06,0.061203578,0.000250749,3.38E-23
"Electricity - NUCLEAR - Midcontinent Independent System Operator, Inc.",cfb6b24b-7540-3c18-bdfb-e6432b8f7e0b,1,MJ,0.004951982,6.64E-05,5.96E-06,1.85E-12,0.000563514,0.003618508,4.23E-05,2.19E-07
Electricity - HYDRO - PowerSouth Energy Cooperative,940e313a-1519-3f01-ab50-7f234ab42414,1,MJ,9.05E-21,4.76E-23,1.24E-24,0,6.95E-22,5.60E-23,5.60E-23,2.80E-23
"Electricity - OFSL - PJM Interconnection, LLC",1cdc1d2e-a7af-300f-8911-0c7a27c187be,1,MJ,0.264769046,0.00095303,6.03E-05,0,0.033734235,0.264477471,5.70E-06,4.98E-07
