Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg]
Electricity; at user; consumption mix - Southeast - FERC,9f6a16c6-3df8-39f0-8b4e-af72c0e663ca,1.0,MJ,0.16050593875330663,0.00029726051748079,1.7260782299048187e-05,1.8567860957037126e-09,0.006769700705815062,0.15272587072670502,1.8010477476102357e-06,0.00025901017840876216
Electricity; at grid; generation mix - Seminole Electric Cooperative,9ff31a19-6e51-3acb-bc9e-ac10c39943a3,1.0,MJ,0.23951312871600688,0.00036131822125444143,1.5321749587059054e-05,3.7062369687261147e-09,0.0059195317274622905,0.2302365915784642,3.311341445821837e-06,0.00029870534055545305
Electricity - ALL - New Brunswick System Operator,ff3784f5-1902-3aa8-ab43-2150987c9d2b,1.0,MJ,0.1350744376862116,0.00029447818617990334,1.5577956359089882e-05,1.8753804889448117e-09,0.005857013651851499,0.1276956039605478,1.6433033764910963e-06,0.0002459823243996908
Electricity - BIOMASS - Imperial Irrigation District,7dd0b43b-c287-3594-888f-560a62a901b7,1.0,MJ,0.4246943175042869,0.00019610170953822652,9.241983440391786e-06,2.009359572979555e-35,0.005177793403945528,0.4154383424524369,1.8514681221476533e-05,0.00015534230457531746
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",739a9cbd-7189-3c4b-ae7b-8b756e99bcfb,1.0,MJ,0.1726715066020895,0.000488545635878996,2.5498208291970615e-05,2.0283702531902257e-09,0.011200596004642524,0.16259196589189373,1.5997023883003573e-06,0.0003436034099093086
Electricity - BIOMASS - New York Independent System Operator,96d97554-b4ed-3f84-98bf-7c92a04f45a5,1.0,MJ,0.29822532571089255,0.0016821320430250402,0.00010313383756853538,1.115108301914808e-08,0.058654822876628,0.29436445828912033,7.964760977143806e-06,6.159516729971683e-05
Electricity; at grid; generation mix - Southwest Power Pool,713cf846-43d9-3d3f-a831-4ae3e164953e,1.0,MJ,0.186521245598915,0.00043374650626713264,1.983858969584558e-05,4.0051904701156135e-09,0.007166053614235107,0.17988653227064544,2.4356383839311095e-06,0.00021241589953395772
"Electricity; at grid; generation mix - Duke Energy Florida, Inc.",81bc742a-3e9d-33f3-ab20-b43dd4c5dc79,1.0,MJ,0.20338747937594187,0.0003750716590966425,2.235192195918519e-05,1.7470894910654713e-09,0.009376354034526135,0.19404036716046028,2.062323595996263e-06,0.0003132434826484563
Electricity; at grid; generation mix - Avista Corporation,9c7a2f50-cd94-320b-b3d1-947766362d0c,1.0,MJ,0.059380929298646454,7.218089068656273e-05,5.619492006952459e-06,2.8847364090184092e-09,0.002380408780765233,0.05682075795010423,1.4608308203246796e-06,7.719015824046091e-05
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",73cf723e-ab4a-3ae1-9a1e-a34364cea714,1.0,MJ,0.20706675295104582,0.0005302099179516908,2.4346277337594832e-05,4.3661536972322076e-09,0.00992155207082839,0.19858012525665758,2.623604958018957e-06,0.00027572555909304697
Electricity - BIOMASS - El Paso Electric Company,d7a94246-6bbe-3fb2-89e7-1f7688304ddc,1.0,MJ,0.21665952838407557,0.0037016536708713906,0.00022935644519426942,0.0,0.12839404236145,0.21644446439225148,3.919860378757311e-07,3.970988992393275e-06
"Electricity; at grid; generation mix - Tallahassee, City of",6d7e2716-815f-36c9-8b44-ea173a6eef41,1.0,MJ,0.1560275816085364,0.0002478207241525619,1.947029059969513e-05,1.3705503084903543e-10,0.00831290971328846,0.14711036006718528,5.885828907165002e-07,0.0003123167150272114
"Electricity; at user; consumption mix - Electric Energy, Inc. - BA",71cd0065-a21f-3b67-a280-5157704902b0,1.0,MJ,0.3167264938990278,0.0010483478888684953,2.9709701291612943e-05,8.629775518883355e-09,0.010959998060334422,0.308662895821523,4.731611243395523e-06,0.00023993616726441535
Electricity; at grid; generation mix - JEA,8b303557-f731-357a-a46a-7a6b1b8ee9b5,1.0,MJ,0.28044432684810344,0.0005750871307755006,2.601516617467559e-05,3.803050624506612e-09,0.011578595536729923,0.27426586535091235,3.360550667120956e-06,0.00018724575209000578
Electricity; at user; consumption mix - Tampa Electric Company - BA,5c230c62-5c0e-36d5-bc0a-1e4d28ef30ab,1.0,MJ,0.21837035375379701,0.0004370448139947646,2.2508938211883612e-05,2.0250539862896958e-09,0.0094144845557471,0.20773178325163832,2.5923790198642427e-06,0.0003541951031713958
"Electricity - BIOMASS - Midcontinent Independent System Operator, Inc.",3df196bb-c5ed-3702-8a73-11ffd9c59750,1.0,MJ,0.2434455975690271,0.0019715458322042763,0.00012068033790061278,9.204278732105335e-12,0.0677888955795954,0.24163075640999193,3.7186559328991376e-06,2.952363835573793e-05
Electricity - BIOMASS - Nevada Power Company,cfc64fb0-d601-316c-b063-3753e5d0d721,1.0,MJ,0.22296168348432824,0.0013394111059599368,7.97528356486894e-05,0.0,0.045006457387931215,0.22274036374809694,4.0338806033119916e-07,4.086496437268235e-06
Electricity; at grid; consumption mix - PJM - FERC,6ea4ba30-2cef-3a68-99d7-efb3a2088e06,1.0,MJ,0.15095906756003172,0.00030956610550306597,1.5017152928717718e-05,2.0063070986882534e-09,0.0052427838474084255,0.13929334715188596,1.9935948577530484e-06,0.000395643067134001
Electricity - BIOMASS - Portland General Electric Company,b5340914-2feb-3495-8915-8b9a362cc3dc,1.0,MJ,0.16976000059638166,0.00413170273918569,0.00026086954636826394,0.0,0.14603509800863557,0.16959149075214533,3.0713419585034193e-07,3.1114029405708545e-06
Electricity; at user; consumption mix - Southwest Power Pool - BA,5fbe46bd-265a-3a59-98fe-c74a1c223877,1.0,MJ,0.19442369442318705,0.0004510390214594552,2.0629746037115465e-05,4.159677445122502e-09,0.007465891497601663,0.18751463681341302,2.539611696837219e-06,0.00022117282342828934
Electricity - BIOMASS - Idaho Power Company,aa38435c-f75f-379f-9fc3-9912ba28ebca,1.0,MJ,0.2596826245048295,0.0032522688048348884,0.0002035927462219061,0.0,0.11430243524290074,0.2569720816361145,5.630309805172863e-06,4.3518241798005804e-05
Electricity; at grid; consumption mix - US - US,5c13cc4e-b1eb-3fca-a291-b2891bd253a0,1.0,MJ,0.15385894815132667,0.00033263818745237297,1.7618886446542783e-05,2.292751785161953e-09,0.007063813450059809,0.1456013813531173,1.8406093231716293e-06,0.0002757687962692438
Electricity - BIOMASS - Bonneville Power Administration,9c9e194b-3ba6-3264-808d-93495d81021b,1.0,MJ,0.28241036623322113,0.0009943489660867257,5.7913366212173636e-05,1.6961765025755997e-08,0.03284809517470485,0.2785567085137781,7.960165506250747e-06,6.112459353651327e-05
Electricity - BIOMASS - Florida Power & Light Co.,04a3ff7d-361e-3d23-9592-4c777eec5799,1.0,MJ,0.24404578301291363,0.0021884958662300516,0.00013349210061295463,0.0,0.0752205500144429,0.24380353444589217,4.4153396002011976e-07,4.472930986290779e-06
"Electricity; at grid; generation mix - Alcoa Power Generating, Inc. - Yadkin Division",616b8b21-12e7-3e2a-af37-a7181900af89,1.0,MJ,0.001269499958018412,2.5437422668364687e-24,6.627196764599248e-26,0.0,3.705878092595199e-08,0.0011973384231198038,1.4963189804920406e-24,2.5771976749502955e-06
"Electricity - BIOMASS - Associated Electric Cooperative, Inc.",01c2797c-fa4d-3920-96e5-130064f3c3bd,1.0,MJ,0.23219438668207498,0.003036006941169506,0.00018689209524802816,0.0,0.10462245758018657,0.23196390223464985,4.2009210640920835e-07,4.255715686667199e-06
"Electricity - BIOMASS - Southern Company Services, Inc. - Trans",6cb2b48a-a2b5-367c-b568-a237b2a96e2c,1.0,MJ,0.32201110771736213,0.000866399511078982,5.0624578288121336e-05,6.663131970228337e-08,0.028810174175775628,0.31614003957775627,1.1916834105982559e-05,9.102593623559247e-05
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",6334c6ab-2295-313a-8cbd-a8e86e846232,1.0,MJ,0.08848047801841466,0.00018158106961213444,1.626300470865861e-05,3.516643945995068e-10,0.0054492976812110915,0.08402164689464117,9.090845427663806e-07,0.00014976546705010424
Electricity; at grid; consumption mix - Portland General Electric Company - BA,9f160965-7cd6-3f2a-be2f-30e99e8d9696,1.0,MJ,0.07078284201851917,0.00015436256420394467,1.0979502096736598e-05,3.207720896985981e-10,0.005111860486651976,0.06485628345912493,5.58905942920094e-07,0.00020591022651570093
Electricity; at grid; generation mix - Public Service Company of Colorado,77425202-9a97-385c-9a80-769e4feb2a16,1.0,MJ,0.16353150004414263,0.00026695196597715967,1.8258388424871992e-05,2.5985301206965814e-09,0.006201161333431213,0.15717350668707047,1.961343037111255e-06,0.00020708889261207696
Electricity; at grid; generation mix - Florida Power & Light Co.,89da5bb7-fc6d-38fc-b122-3e6110193449,1.0,MJ,0.116760404904747,0.00023397658933275284,1.6803329847015043e-05,1.1799154830447276e-10,0.007229947127775908,0.10927226749838545,8.314531905649622e-07,0.00025839751829633754
Electricity - BIOMASS - Balancing Authority of Northern California,979627fb-f9e3-317b-a6bd-e5ab21448a21,1.0,MJ,0.20579578296649123,0.002772972998071263,0.00017084080499720736,0.0,0.09563692103748726,0.20559150271666593,3.7233106791207217e-07,3.7718756010222958e-06
Electricity; at grid; generation mix - Salt River Project Agricultural Improvement and Power District,825ea07f-8c79-31f3-9d0d-eae1a8410685,1.0,MJ,0.12090076089162882,0.00019773712209429715,1.3214960194913213e-05,1.7840223472243443e-09,0.005169525178325731,0.11307416331476078,1.4486358717672443e-06,0.0002636045005663586
"Electricity; at grid; generation mix - Puget Sound Energy, Inc.",69686446-51d4-3675-ab63-226909efbd5c,1.0,MJ,0.128150669863268,0.00025673411660552786,2.5071423215944506e-05,1.8282078003979383e-10,0.008469912421043975,0.12124945849422643,1.1376323444449705e-06,0.0002344886011481054
Electricity; at grid; consumption mix - Southwest Power Pool - BA,9ce1f4d7-caf4-3f29-9208-b54a3803b295,1.0,MJ,0.18633103208562574,0.0004322650417109247,1.9771056620255445e-05,3.9865356627054144e-09,0.007155132363442586,0.1797095560408073,2.4339032851541745e-06,0.000211966759406307
"Electricity; at grid; generation mix - Associated Electric Cooperative, Inc.",642182ac-2da3-32f8-9b57-d6473c62db7b,1.0,MJ,0.21865060423829613,0.0007932691455562221,3.207587021241445e-05,4.541719553571833e-09,0.014218376749675746,0.21102283125535487,3.0438233829587243e-06,0.00024226351816069658
Electricity; at user; consumption mix - Idaho Power Company - BA,64ddc11d-3d2b-3e2b-8c21-5fc1d11febfd,1.0,MJ,0.03219903341715343,7.75405834620652e-05,7.418028571973317e-06,1.97930372185118e-10,0.002440603949358593,0.029715136633711475,2.084669751234482e-07,8.620402976905544e-05
Electricity - BIOMASS - Western Area Power Administration - Rocky Mountain Region,00c1b36f-7dec-360a-9e67-cfd64b564422,1.0,MJ,0.1716794230102602,0.003584618175862764,0.00022295885068600055,0.0,0.12481265020472167,0.17150900787873094,3.1060686466226865e-07,3.1465825854916784e-06
Electricity; at user; consumption mix - ISO-NE - BA,981865c2-4fe9-3474-87be-cb0c8e402770,1.0,MJ,0.10974912494372127,0.00018611719138983968,1.564964026116976e-05,1.8713115105078167e-09,0.005129382198971546,0.1045097902560081,1.63086254817213e-06,0.0001697996396556882
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,73d35f2d-1256-3d90-b387-e6cd92f1b9b0,1.0,MJ,0.15224471315166063,0.00024543600615746725,1.5354903033640336e-05,2.0931604957754604e-09,0.006951725762408167,0.14362889449390284,1.6733233196922727e-06,0.0002908362745333272
"Electricity; at grid; consumption mix - Gila River Power, LLC - BA",69f0f6f3-db9f-3c24-ac45-56dc084fbd0d,1.0,MJ,0.1563215262135334,0.0004400904530133872,2.955832248881394e-05,1.6665318198011267e-10,0.015388421838897699,0.13205055369613736,4.883168480889168e-07,0.0008614877175345414
Electricity; at user; consumption mix - Southwest - FERC,820dce70-1ea5-3b8a-b551-e8660e280f9f,1.0,MJ,0.165739413586506,0.00028331296755696605,1.738523397227327e-05,2.5474016919116107e-09,0.007695487846563182,0.15671159856620218,1.988650329031824e-06,0.00030167384356658943
Electricity; at user; consumption mix - Gainesville Regional Utilities - BA,688bedec-5571-3280-828d-4245f2b06f47,1.0,MJ,0.22430461356787917,0.0003568941796816314,2.377612713796322e-05,2.0321085295565603e-09,0.010341902125329722,0.21564724631559293,2.1768433800861076e-06,0.0002869391261658973
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",82ffe43f-62eb-3062-aadf-0bce3b15d88f,1.0,MJ,0.30453920397068746,0.0010080086058798197,2.8566504399973345e-05,8.29771117222767e-09,0.010538269292617478,0.29678588434960845,4.549544005061365e-06,0.00023070368532471868
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,99661c17-082b-33a2-8d0e-8331d19831e2,1.0,MJ,0.25228682474896763,0.000324800979244102,1.8278990186865854e-05,4.600590493659659e-09,0.0065887264700556815,0.23935725460394253,3.397946814930059e-06,0.0004276895050341172
Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,9aa4d22e-c29e-35ac-b81d-1908de7be42b,1.0,MJ,0.2025609087730905,0.00033496636544495594,1.8944207218281475e-05,2.1762988963413447e-09,0.008085884205049968,0.1933455169531518,2.125685052708192e-06,0.000307794339187871
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,64b4786b-0d0e-3f41-b49f-d51486884c98,1.0,MJ,0.13072669985656987,0.00026116891143592293,1.8058707174156818e-05,3.3328118000996757e-10,0.0077611270243049596,0.1229110815336357,1.006180744211138e-06,0.0002683482990233343
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,690d5f79-401d-3d30-9eb3-944df1715f75,1.0,MJ,0.13544544629255392,0.00023247485245171242,1.5106604280681705e-05,1.8911595048643826e-09,0.0062382413625040115,0.1263777904100603,1.6037455588283424e-06,0.0003065154735824899
Electricity; at grid; generation mix - Duke Energy Progress East,585c1bc8-80e7-3f10-a3a6-6361e29e0199,1.0,MJ,0.11497534043811249,0.0002316167673121739,1.3815726439528125e-05,2.123864099311198e-09,0.004852040426542205,0.10540924250451968,1.6258366705672317e-06,0.0003237502344494755
Electricity - BIOMASS - Public Service Company of New Mexico,28749f38-b940-392e-9b69-ac3954998365,1.0,MJ,0.21327075222336417,0.0013980398279181117,8.367940406722872e-05,0.0,0.04684387680895643,0.2130590520518805,3.8585497615694893e-07,3.908878671503005e-06
Electricity; at grid; consumption mix - ISO-NE - FERC,668f4318-8e2e-35f1-82ab-4647e7bd42a8,1.0,MJ,0.10533484167272274,0.00017863126378159033,1.5020186994572404e-05,1.7960444038233881e-09,0.004923070339600559,0.1003062413072649,1.5652666787983568e-06,0.0001629700297691578
Electricity - BIOMASS - JEA,41c1d26c-f6d2-39d6-8464-39f2e6eabde0,1.0,MJ,0.1899463473027276,0.002827407093037357,0.0001743894620413967,2.1798749803343165e-08,0.0985022330457716,0.18969800151645944,3.4354756180146196e-07,3.480286169553941e-06
Electricity - BIOMASS - ISO-NE,8aa3a128-ab03-393b-bd53-6dd687f96150,1.0,MJ,0.3638956745134611,0.0003735989099540907,1.9512949509354987e-05,5.362525122169421e-08,0.01063624016386007,0.3567721240969213,1.4649331357589304e-05,0.00011206283561257254
Electricity; at grid; consumption mix - Seattle City Light - BA,6c24ac2c-dd77-3dff-a8cc-90054528ec3f,1.0,MJ,0.008946194158133105,2.615529920274066e-05,2.0008953765659924e-06,1.6690914763376304e-10,0.0007290594359904395,0.008546859253564364,8.876279429853198e-08,1.3285793859694469e-05
Electricity - ALL - Hydro-Quebec TransEnergie,d41b1948-c4eb-3a6c-94cb-03552af64b0b,1.0,MJ,0.003405796677571575,5.7407192128877276e-06,1.3204271145756127e-05,3.0052559900102037e-10,5.618220225228311e-05,0.003058015283815388,9.582890113900395e-09,1.1585145329189712e-05
Electricity; at grid; generation mix - Bonneville Power Administration,638c79fc-889a-3669-b596-d699ca9d3b9f,1.0,MJ,0.03561231986767861,7.957681755297768e-05,6.079726346909291e-06,6.904332041648678e-10,0.001953194498796667,0.033973266421200084,3.8410823485951526e-07,5.4363878857856554e-05
Electricity; at user; consumption mix - NYISO - FERC,8aaa2df9-e6e6-3774-91a1-553bed6a719a,1.0,MJ,0.08860895914663552,0.00019386773189692655,1.474308807480244e-05,2.707537978479425e-10,0.005148208215429723,0.0835204038407079,7.246106846021317e-07,0.00017327808334469065
Electricity; at grid; generation mix - South Carolina Electric & Gas Company,7f04a537-c3e1-3227-bfe2-4e3c63c378fb,1.0,MJ,0.14381116265372443,0.00023150018037783275,1.3437645540129393e-05,1.6455547176913855e-09,0.004826639082971043,0.1380055423299406,2.030153555492341e-06,0.00018628799387766657
Electricity; at user; consumption mix - PacifiCorp East - BA,5b2599cc-deb4-3602-a484-1af00f05d770,1.0,MJ,0.23865879148266397,0.0004516638444845742,2.0452563038099213e-05,5.12377779054926e-09,0.009270190629798792,0.2312055042739202,3.5654316264907035e-06,0.0002310187567431594
Electricity - BIOMASS - PacifiCorp West,8f1a0ac3-b5a9-3717-8991-c04ee748d65b,1.0,MJ,0.4968115517664102,0.0009080171325260045,5.309839874204692e-05,1.2981013928664849e-08,0.030707038639189565,0.4871510186069014,2.0119109792455626e-05,0.0001534626520475158
Electricity; at user; consumption mix - US - US,75d4be66-12a7-30b3-bc57-fa724c941b0e,1.0,MJ,0.16069165361407028,0.00034741028090440687,1.8401321677754382e-05,2.394570352332864e-09,0.0073775095810157815,0.15206737742099616,1.922348744429355e-06,0.00028801538305124846
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",610df26a-4b74-30c3-be75-7af4e6021ab9,1.0,MJ,0.1558136195459296,0.0003197868503460075,1.5559342800509368e-05,2.0512409753839995e-09,0.0054096438486267665,0.14377642281516484,2.051826654045477e-06,0.0004082702834453303
Electricity; at user; consumption mix - Duke Energy Progress East - BA,5ac61f8b-20d0-3a99-a4a0-c888d8d23423,1.0,MJ,0.11888116273356678,0.00023900863758150617,1.4276399736443106e-05,2.1896038529622806e-09,0.005008421266545909,0.10903442215575783,1.6787161774174676e-06,0.00033318287363986245
Electricity - ALL - Ontario IESO,7eefdabc-2b19-3e20-b9cd-82a77c8ca5a0,1.0,MJ,0.028420306221585718,9.711461535904537e-05,8.703862056339757e-06,7.376863879391886e-11,0.002097118472140821,0.02552991031642234,2.402266174821549e-07,9.829016107338172e-05
Electricity - BIOMASS - Avista Corporation,d567ef9d-7d7c-303c-b43c-0cbb8bc9b5dd,1.0,MJ,0.39473784395124345,0.00039205452364008466,2.1876300908896333e-05,5.190859463531558e-08,0.012283151358942646,0.3863492339020377,1.6998821665970593e-05,0.0001350876307907069
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,81511323-42bf-3f8e-9c9d-31d6d50e935d,1.0,MJ,0.2533366932760079,0.0003546015917232581,2.1488738553885975e-05,4.941184569876402e-09,0.009915199082166832,0.24638621630902038,3.516226276569045e-06,0.00021349127158023351
